-41834.46	14234.67	
-41919.31	14239.31	
-42004.17	14243.86	
-42089.02	14248.30	
-42173.88	14252.65	
-42258.73	14256.90	
-42343.59	14261.06	
-42428.45	14265.11	
-42513.30	14269.07	
-42598.16	14272.93	
-42683.01	14276.69	
-42767.87	14280.35	
-42852.72	14283.91	
-42937.58	14287.38	
-43022.43	14290.75	
-43107.29	14294.02	
-43192.14	14297.19	
-43277.00	14300.26	
-43361.86	14303.24	
-43446.71	14306.12	
-43531.57	14308.89	
-43616.42	14311.58	
-43701.28	14314.16	
-43786.13	14316.64	
-43870.99	14319.03	
-43955.84	14321.32	
-44040.70	14323.51	
-44125.55	14325.60	
-44210.41	14327.60	
-44295.27	14329.49	
-44380.12	14331.29	
-44464.98	14332.99	
-44549.83	14334.60	
-44634.69	14336.10	
-44719.54	14337.51	
-44804.40	14338.81	
-44889.25	14340.02	
-44974.11	14341.13	
-45058.96	14342.15	
-45143.82	14343.06	
-45228.68	14343.88	
-45313.53	14344.60	
-45398.39	14345.22	
-45483.24	14345.75	
-45568.10	14346.17	
-45652.95	14346.50	
-45737.81	14346.73	
-45822.66	14346.86	
-45907.52	14346.89	
-45992.38	14346.82	
-46077.23	14346.66	
-46162.09	14346.40	
-46246.94	14346.04	
-46331.80	14345.58	
-46416.65	14345.02	
-46501.51	14344.37	
-46586.36	14343.62	
-46671.22	14342.77	
-46756.07	14341.82	
-46840.93	14340.77	
-46925.79	14339.63	
-47010.64	14338.39	
-47095.50	14337.04	
-47180.35	14335.61	
-47265.21	14334.07	
-47350.06	14332.43	
-47434.92	14330.70	
-47519.77	14328.87	
-47604.63	14326.94	
-47689.48	14324.91	
-47774.34	14322.79	
-47859.20	14320.56	
-47944.05	14318.24	
-48028.91	14315.82	
-48113.76	14313.30	
-48198.62	14310.69	
-48283.47	14307.97	
-48368.33	14305.16	
-48453.18	14302.25	
-48538.04	14299.24	
-48622.89	14296.14	
-48707.75	14292.93	
-48792.61	14289.63	
-48877.46	14286.23	
-48962.32	14282.73	
-49047.17	14279.13	
-49132.03	14275.44	
-49216.88	14271.64	
-49301.74	14267.75	
-49386.59	14263.76	
-49471.45	14259.68	
-49556.30	14255.49	
-49641.16	14251.21	
-49726.02	14246.82	
-49810.87	14242.34	
-49895.73	14237.77	
-49980.58	14233.09	
-50065.44	14228.32	
-50150.29	14223.44	
-50235.15	14218.47	
-50320.00	14213.41	
-50404.86	14208.24	
-50489.71	14202.97	
-50574.57	14197.61	
-50659.43	14192.15	
-50744.28	14186.59	
-50829.14	14180.93	
-50913.99	14175.18	
-50998.85	14169.33	
-51083.70	14163.37	
-51168.56	14157.32	
-51253.41	14151.18	
-51338.27	14144.93	
-51423.13	14138.59	
-51507.98	14132.15	
-51592.84	14125.61	
-51677.69	14118.97	
-51762.55	14112.23	
-51847.40	14105.40	
-51932.26	14098.46	
-52017.11	14091.43	
-52101.97	14084.31	
-52186.82	14077.08	
-52271.68	14069.75	
-52356.54	14062.33	
-52441.39	14054.81	
-52526.25	14047.19	
-52611.10	14039.47	
-52695.96	14031.66	
-52780.81	14023.75	
-52865.67	14015.73	
-52950.52	14007.63	
-53035.38	13999.42	
-53120.23	13991.11	
-53205.09	13982.71	
-53289.95	13974.21	
-53374.80	13965.61	
-53459.66	13956.91	
-53544.51	13948.11	
-53629.37	13939.22	
-53714.22	13930.22	
-53799.08	13921.13	
-53883.93	13911.95	
-53968.79	13902.66	
-54053.64	13893.27	
-54138.50	13883.79	
-54223.36	13874.21	
-54308.21	13864.53	
-54393.07	13854.75	
-54477.92	13844.88	
-54562.78	13834.90	
-54647.63	13824.83	
-54732.49	13814.66	
-54817.34	13804.40	
-54902.20	13794.03	
-54987.05	13783.57	
-55071.91	13773.00	
-55156.77	13762.34	
-55241.62	13751.58	
-55326.48	13740.73	
-55411.33	13729.77	
-55496.19	13718.72	
-55581.04	13707.57	
-55665.90	13696.32	
-55750.75	13684.98	
-55835.61	13673.53	
-55920.46	13661.99	
-56005.32	13650.35	
-56090.18	13638.61	
-56175.03	13626.77	
-56259.89	13614.83	
-56344.74	13602.80	
-56429.60	13590.67	
-56514.45	13578.44	
-56599.31	13566.11	
-56684.16	13553.69	
-56769.02	13541.16	
-56853.88	13528.54	
-56938.73	13515.82	
-57023.59	13503.00	
-57108.44	13490.09	
-57193.30	13477.07	
-57278.15	13463.96	
-57363.01	13450.75	
-57447.86	13437.44	
-57532.72	13424.03	
-57617.57	13410.53	
-57702.43	13396.92	
-57787.29	13383.22	
-57872.14	13369.42	
-57957.00	13355.53	
-58041.85	13341.53	
-58126.71	13327.44	
-58211.56	13313.25	
-58296.42	13298.96	
-58381.27	13284.57	
-58466.13	13270.08	
-58550.98	13255.50	
-58635.84	13240.82	
-58720.70	13226.04	
-58805.55	13211.16	
-58890.41	13196.18	
-58975.26	13181.11	
-59060.12	13165.93	
-59144.97	13150.66	
-59229.83	13135.29	
-59314.68	13119.83	
-59399.54	13104.26	
-59484.39	13088.60	
-59569.25	13072.84	
-59654.11	13056.98	
-59738.96	13041.02	
-59823.82	13024.96	
-59908.67	13008.81	
-59993.53	12992.56	
-60078.38	12976.21	
-60163.24	12959.76	
-60248.09	12943.22	
-60332.95	12926.57	
-60417.80	12909.83	
-60502.66	12892.99	
-60587.52	12876.05	
-60672.37	12859.01	
-60757.23	12841.88	
-60842.08	12824.65	
-60926.94	12807.32	
-61011.79	12789.89	
-61096.65	12772.36	
-61181.50	12754.73	
-61266.36	12737.01	
-61351.21	12719.19	
-61436.07	12701.27	
-61520.93	12683.25	
-61605.78	12665.14	
-61690.64	12646.92	
-61775.49	12628.61	
-61860.35	12610.20	
-61945.20	12591.69	
-62030.06	12573.09	
-62114.91	12554.38	
-62199.77	12535.58	
-62284.63	12516.68	
-62369.48	12497.68	
-62454.34	12478.59	
-62539.19	12459.39	
-62624.05	12440.10	
-62708.90	12420.71	
-62793.76	12401.22	
-62878.61	12381.63	
-62963.47	12361.95	
-63048.32	12342.16	
-63133.18	12322.28	
-63218.04	12302.30	
-63302.89	12282.22	
-63387.75	12262.05	
-63472.60	12241.78	
-63557.46	12221.40	
-63642.31	12200.93	
-63727.17	12180.37	
-63812.02	12159.70	
-63896.88	12138.93	
-63981.73	12118.07	
-64066.59	12097.11	
-64151.45	12076.05	
-64236.30	12054.90	
-64321.16	12033.64	
-64406.01	12012.29	
-64490.87	11990.84	
-64575.72	11969.29	
-64660.58	11947.64	
